SGTime,Engagement
9.3,2
9.316667,2
9.333333,2
9.35,2
9.366667,2
9.383333,2
9.4,2
9.416667,2
9.433333,2
9.45,2
9.466666,2
9.483334,2
9.5,2
9.516666,2
9.533334,2
9.55,2
9.566667,2
9.583333,2
9.6,2
9.616667,2
9.633333,2
9.65,2
9.666667,2
9.683333,2
9.7,2
9.716666,2
9.733334,2
9.75,2
9.766666,2
9.783334,2
9.8,2
9.816667,2
9.833333,2
9.85,2
9.866667,2
9.883333,2
9.9,2
9.916667,2
9.933333,2
9.95,2
9.966666,2
9.983334,2
10.0,2
10.01667,2
10.03333,2
10.05,2
10.06667,2
10.08333,2
10.1,2
10.11667,2
10.13333,2
10.15,2
10.16667,2
10.18333,2
10.2,2
10.21667,2
10.23333,2
10.25,2
10.26667,2
10.28333,2
10.3,2
10.31667,2
10.33333,2
10.35,2
10.36667,2
10.38333,2
10.4,2
10.41667,2
10.43333,2
10.45,2
10.46667,2
10.48333,2
10.5,2
10.51667,2
10.53333,2
10.55,2
10.56667,2
10.58333,2
10.6,2
10.61667,2
10.63333,2
10.65,2
10.66667,2
10.68333,2
10.7,2
10.71667,2
10.73333,2
10.75,2
10.76667,2
10.78333,2
10.8,2
10.81667,2
10.83333,2
10.85,2
10.86667,2
10.88333,2
10.9,2
10.91667,2
10.93333,2
10.95,2
10.96667,2
10.98333,2
11.0,2
11.01667,2
11.03333,2
11.05,2
11.06667,2
11.08333,2
11.1,2
11.11667,2
11.13333,2
11.15,2
11.16667,2
11.18333,2
11.2,2
11.21667,2
11.23333,2
11.25,2
11.26667,2
11.28333,2
11.3,2
11.31667,2
11.33333,2
11.35,2
11.36667,2
11.38333,2
11.4,2
11.41667,2
11.43333,2
11.45,2
11.46667,2
11.48333,2
11.5,2
11.51667,2
11.53333,2
11.55,2
11.56667,2
11.58333,2
11.6,2
11.61667,2
11.63333,2
11.65,2
11.66667,2
11.68333,2
11.7,2
11.71667,2
11.73333,2
11.75,2
11.76667,2
11.78333,2
11.8,2
11.81667,2
11.83333,2
11.85,2
11.86667,2
11.88333,2
11.9,2
11.91667,2
11.93333,2
11.95,2
11.96667,2
11.98333,2
12.0,2
12.01667,2
12.03333,2
12.05,2
12.06667,2
12.08333,2
12.1,2
12.11667,2
12.13333,2
12.15,2
12.16667,2
12.18333,2
12.2,2
12.21667,2
12.23333,2
12.25,2
12.26667,2
12.28333,2
12.3,2
12.31667,2
12.33333,2
12.35,2
12.36667,2
12.38333,2
12.4,2
12.41667,2
12.43333,2
12.45,2
12.46667,2
12.48333,2
12.5,2
12.51667,2
12.53333,2
12.55,2
12.56667,2
12.58333,2
12.6,2
12.61667,2
12.63333,2
12.65,2
12.66667,2
12.68333,2
12.7,2
12.71667,2
12.73333,2
12.75,2
12.76667,2
12.78333,2
12.8,2
12.81667,2
12.83333,2
12.85,2
12.86667,2
12.88333,2
12.9,2
12.91667,2
12.93333,2
12.95,2
12.96667,2
12.98333,2
13.0,2
13.01667,2
13.03333,2
13.05,2
13.06667,2
13.08333,2
13.1,2
13.11667,2
13.13333,2
13.15,2
13.16667,2
13.18333,2
13.2,2
13.21667,2
13.23333,2
13.25,2
13.26667,2
13.28333,2
13.3,2
13.31667,2
13.33333,2
13.35,2
13.36667,2
13.38333,2
13.4,2
13.41667,2
13.43333,2
13.45,2
13.46667,2
13.48333,2
13.5,2
13.51667,2
13.53333,2
13.55,2
13.56667,2
13.58333,2
13.6,2
13.61667,2
13.63333,2
13.65,2
13.66667,2
13.68333,2
13.7,2
13.71667,2
13.73333,2
13.75,2
13.76667,2
13.78333,2
13.8,2
13.81667,2
13.83333,2
13.85,2
13.86667,2
13.88333,2
13.9,2
13.91667,2
13.93333,2
13.95,2
13.96667,2
13.98333,2
14.0,2
14.01667,2
14.03333,2
14.05,2
14.06667,2
14.08333,2
14.1,2
14.11667,2
14.13333,2
14.15,2
14.16667,2
14.18333,2
14.2,2
14.21667,2
14.23333,2
14.25,2
14.26667,2
14.28333,2
14.3,2
14.31667,2
14.33333,2
14.35,2
14.36667,2
14.38333,2
14.4,2
14.41667,2
14.43333,2
14.45,2
14.46667,2
14.48333,2
14.5,2
14.51667,2
14.53333,2
14.55,2
14.56667,2
14.58333,2
14.6,2
14.61667,2
14.63333,2
14.65,2
14.66667,2
14.68333,2
14.7,2
14.71667,2
14.73333,2
14.75,2
14.76667,2
14.78333,2
14.8,2
14.81667,2
14.83333,2
14.85,2
14.86667,2
14.88333,2
14.9,2
14.91667,2
14.93333,2
14.95,2
14.96667,2
14.98333,2
15.0,2
15.01667,2
15.03333,2
15.05,2
15.06667,2
15.08333,2
15.1,2
15.11667,2
15.13333,2
15.15,2
15.16667,2
15.18333,2
15.2,2
15.21667,2
15.23333,2
15.25,2
15.26667,2
15.28333,2
15.3,2
15.31667,2
15.33333,2
15.35,2
15.36667,2
15.38333,2
15.4,2
15.41667,2
15.43333,2
15.45,2
15.46667,2
15.48333,2
15.5,2
15.51667,2
15.53333,2
15.55,2
15.56667,2
15.58333,2
15.6,2
15.61667,2
15.63333,2
15.65,2
15.66667,2
15.68333,2
15.7,2
15.71667,2
15.73333,2
15.75,2
15.76667,2
15.78333,2
15.8,2
15.81667,2
15.83333,2
15.85,2
15.86667,2
15.88333,2
15.9,2
15.91667,2
15.93333,2
15.95,2
15.96667,2
15.98333,2
16.0,2
16.01667,2
16.03333,2
16.05,2
16.06667,2
16.08333,2
16.1,2
16.11667,2
16.13333,2
16.15,2
16.16667,2
16.18333,2
16.2,2
16.21667,2
16.23333,2
16.25,2
16.26667,2
16.28333,2
16.3,2
16.31667,2
16.33333,2
16.35,2
16.36667,2
16.38333,2
16.4,2
16.41667,2
16.43333,2
16.45,2
16.46667,2
16.48333,2
16.5,2
16.51667,2
16.53333,2
16.55,2
16.56667,2
16.58333,2
16.6,2
16.61667,2
16.63333,2
16.65,2
16.66667,2
16.68333,2
16.7,2
16.71667,2
16.73333,2
16.75,2
16.76667,2
16.78333,2
16.8,2
16.81667,2
16.83333,2
16.85,2
16.86667,2
16.88333,2
16.9,2
16.91667,2
16.93333,2
16.95,2
16.96667,2
16.98333,2
17.0,2
17.01667,2
17.03333,2
17.05,2
17.06667,2
17.08333,2
17.1,2
17.11667,2
17.13333,2
17.15,2
17.16667,2
17.18333,2
17.2,2
17.21667,2
17.23333,2
17.25,2
17.26667,2
17.28333,2
17.3,2
17.31667,2
17.33333,2
17.35,2
17.36667,2
17.38333,2
17.4,2
17.41667,2
17.43333,2
17.45,2
17.46667,2
17.48333,2
17.5,2
17.51667,2
17.53333,2
17.55,2
17.56667,2
17.58333,2
17.6,2
17.63333,2
17.65,2
17.66667,2
17.68333,2
17.7,2
17.71667,2
17.73333,2
17.75,2
17.76667,2
17.78333,2
17.8,2
17.81667,2
17.83333,2
17.85,2
17.86667,2
17.88333,2
17.9,2
17.91667,2
17.93333,2
17.95,2
17.96667,2
17.98333,2
18.0,2
18.01667,2
18.03333,2
18.05,2
18.06667,2
18.08333,2
18.1,2
18.11667,2
18.13333,2
18.15,2
18.16667,2
18.18333,2
18.2,2
18.21667,2
18.23333,2
18.25,2
18.26667,2
18.28333,2
18.3,2
18.31667,2
18.33333,2
18.35,2
18.36667,2
18.38333,2
18.4,2
18.41667,2
18.43333,2
18.45,2
18.46667,2
18.48333,2
18.5,2
18.51667,2
18.53333,2
18.55,2
18.56667,2
18.58333,2
18.6,2
18.61667,2
18.63333,2
18.65,2
18.66667,2
18.68333,2
18.7,2
18.71667,2
18.73333,2
18.75,2
18.76667,2
18.78333,2
18.8,2
18.81667,2
18.83333,2
18.85,2
18.86667,2
18.88333,2
18.9,2
18.91667,2
18.93333,2
18.95,2
18.96667,2
18.98333,2
19.0,2
19.01667,2
19.03333,2
19.05,2
19.06667,2
19.08333,2
19.1,2
19.11667,2
19.13333,2
19.15,2
19.16667,2
19.18333,2
19.2,2
19.21667,2
19.23333,2
19.25,2
19.26667,2
19.28333,2
19.3,2
19.31667,2
19.33333,2
19.35,2
19.36667,2
19.4,2
19.41667,2
19.43333,2
19.45,2
19.46667,2
19.48333,2
19.5,2
19.51667,2
19.53333,2
19.55,2
19.56667,2
19.58333,2
19.6,2
19.61667,2
19.63333,2
19.65,2
19.66667,2
19.68333,2
19.7,2
19.71667,2
19.73333,2
19.75,2
19.76667,2
19.78333,2
19.8,2
19.81667,2
19.83333,2
19.85,2
19.86667,2
19.88333,2
19.9,2
19.91667,2
19.93333,2
19.95,2
19.96667,2
19.98333,2
20.0,2
20.01667,2
20.03333,2
20.05,2
20.06667,2
20.08333,2
20.1,2
20.11667,2
20.13333,2
20.15,2
20.16667,2
20.18333,2
20.2,2
20.21667,2
20.23333,2
20.25,2
20.26667,2
20.28333,2
20.3,2
20.31667,2
20.33333,2
20.35,2
20.36667,2
20.38333,2
20.4,2
20.41667,2
20.43333,2
20.45,2
20.46667,2
20.48333,2
20.5,2
20.51667,2
20.53333,2
20.55,2
20.56667,2
20.58333,2
20.6,2
20.61667,2
20.63333,2
20.65,2
20.66667,2
20.68333,2
20.7,2
20.71667,2
20.73333,2
20.75,2
20.76667,2
20.78333,2
20.8,2
20.81667,2
20.83333,2
20.85,2
20.86667,2
20.88333,2
20.9,2
20.91667,2
20.93333,2
20.95,2
20.96667,2
20.98333,2
21.0,2
21.01667,2
21.03333,2
21.05,2
21.06667,2
21.08333,2
21.1,2
21.11667,2
21.13333,2
21.15,2
21.16667,2
21.18333,2
21.2,2
21.21667,2
21.23333,2
21.25,2
21.26667,2
21.28333,2
21.3,2
21.31667,2
21.33333,2
21.35,2
21.36667,2
21.38333,2
21.4,2
21.41667,2
21.43333,2
21.45,2
21.46667,2
21.48333,2
21.5,2
21.51667,2
21.53333,2
21.55,2
21.56667,2
21.58333,2
21.6,2
21.61667,2
21.63333,2
21.65,2
21.66667,2
21.68333,2
21.7,2
21.71667,2
21.73333,2
21.75,2
21.76667,2
21.78333,2
21.8,2
21.81667,2
21.83333,2
21.85,2
21.86667,2
21.88333,2
21.9,2
21.91667,2
21.93333,2
21.95,2
21.96667,2
21.98333,2
22.0,2
22.01667,2
22.03333,2
22.05,2
22.06667,2
22.08333,2
22.1,2
22.11667,2
22.13333,2
22.15,2
22.16667,2
22.18333,2
22.2,2
22.21667,2
22.23333,2
22.25,2
22.26667,2
22.28333,2
22.3,2
22.31667,2
22.33333,2
22.35,2
22.36667,2
22.38333,2
22.4,2
22.41667,2
22.43333,2
22.45,2
22.46667,2
22.48333,2
22.5,2
22.51667,2
22.53333,2
22.55,2
22.56667,2
22.58333,2
22.6,2
22.61667,2
22.63333,2
22.65,2
22.66667,2
22.68333,2
22.7,2
22.71667,2
22.73333,2
22.75,2
22.76667,2
22.78333,2
22.8,2
22.81667,2
22.83333,2
22.85,2
22.86667,2
22.88333,2
22.9,2
22.91667,2
22.93333,2
22.95,2
22.96667,2
22.98333,2
23.01667,2
23.03333,2
23.05,2
23.06667,2
23.08333,2
23.1,2
23.11667,2
23.13333,2
23.15,2
23.16667,2
23.18333,2
23.2,2
23.21667,2
23.23333,2
23.25,2
23.26667,2
23.28333,2
23.3,2
23.31667,2
23.33333,2
23.35,2
23.36667,2
23.38333,2
23.4,2
23.41667,2
23.43333,2
23.45,2
23.46667,2
23.48333,2
23.5,2
23.51667,2
23.53333,2
23.55,2
23.56667,2
23.58333,2
23.6,2
23.61667,2
23.63333,2
23.65,2
23.66667,2
23.68333,2
23.7,2
23.71667,2
23.73333,2
23.75,2
23.76667,2
23.78333,2
23.8,2
23.81667,2
23.83333,2
23.85,2
23.86667,2
23.88333,2
23.9,2
23.91667,2
23.93333,2
23.95,2
23.96667,2
23.98333,2
24.0,2
24.01667,2
24.03333,2
24.05,2
24.06667,2
24.08333,2
24.1,2
24.11667,2
24.13333,2
24.15,2
24.16667,2
24.18333,1
24.2,1
24.21667,1
24.23333,1
24.25,1
24.26667,1
24.28333,1
24.3,1
24.31667,1
24.33333,1
24.35,1
24.36667,1
24.38333,1
24.4,1
24.41667,1
24.43333,1
24.45,1
24.46667,1
24.48333,1
24.5,1
24.51667,1
24.53333,1
24.55,1
24.56667,1
24.58333,1
24.6,1
24.61667,1
24.63333,1
24.65,1
24.66667,1
24.68333,1
24.7,1
24.71667,1
24.73333,1
24.75,1
24.76667,1
24.78333,1
24.8,1
24.81667,1
24.83333,1
24.85,1
24.86667,1
24.88333,1
24.9,1
24.91667,1
24.93333,1
24.95,1
24.96667,1
24.98333,1
25.0,1
25.01667,1
25.03333,1
25.05,1
25.06667,1
25.08333,1
25.1,1
25.11667,1
25.13333,1
25.15,1
25.16667,1
25.18333,1
25.2,1
25.21667,1
25.23333,1
25.25,1
25.26667,1
25.28333,1
25.3,1
25.31667,1
25.33333,1
25.35,1
25.36667,1
25.38333,1
25.4,1
25.41667,1
25.43333,1
25.45,1
25.46667,1
25.48333,1
25.5,1
25.51667,1
25.53333,1
25.55,1
25.56667,1
25.58333,1
25.6,1
25.61667,1
25.63333,1
25.65,1
25.66667,1
25.68333,1
25.7,1
25.71667,1
25.73333,1
25.75,1
25.76667,1
25.78333,1
25.8,1
25.81667,1
25.83333,1
25.85,1
25.86667,1
25.88333,1
25.9,1
25.91667,1
25.93333,1
25.95,1
25.96667,1
25.98333,1
26.0,1
26.01667,1
26.03333,1
26.05,1
26.06667,1
26.08333,1
26.1,1
26.11667,1
26.13333,1
26.15,1
26.16667,1
26.18333,1
26.2,1
26.21667,1
26.23333,1
26.25,1
26.26667,1
26.28333,1
26.3,1
26.31667,1
26.33333,1
26.35,1
26.36667,1
26.38333,1
26.4,1
26.41667,1
26.43333,1
26.45,1
26.46667,1
26.48333,1
26.5,1
26.51667,1
26.53333,1
26.55,1
26.56667,1
26.58333,1
26.6,1
26.61667,1
26.63333,1
26.65,1
26.66667,1
26.68333,1
26.7,1
26.71667,1
26.73333,1
26.75,1
26.76667,1
26.78333,1
26.8,1
26.81667,1
26.83333,1
26.85,1
26.86667,1
26.88333,1
26.9,1
26.91667,1
26.93333,1
26.95,1
26.96667,1
26.98333,1
27.0,1
27.01667,1
27.03333,1
27.05,1
27.06667,1
27.08333,1
27.1,1
27.11667,1
27.13333,1
27.15,1
27.16667,1
27.18333,1
27.2,1
27.21667,1
27.23333,1
27.25,1
27.26667,1
27.28333,1
27.3,1
27.31667,1
27.33333,1
27.35,1
27.36667,1
27.38333,1
27.4,1
27.41667,1
27.43333,1
27.45,1
27.46667,1
27.48333,1
27.5,1
27.51667,1
27.53333,1
27.55,1
27.56667,1
27.58333,1
27.6,1
27.61667,1
27.63333,1
27.65,1
27.66667,1
27.68333,1
27.7,1
27.71667,1
27.73333,1
27.75,1
27.76667,1
27.78333,1
27.8,1
27.81667,1
27.83333,1
27.85,1
27.86667,1
27.88333,1
27.9,1
27.91667,1
27.93333,1
27.95,1
27.96667,1
27.98333,1
28.0,1
28.01667,1
28.03333,1
28.05,1
28.06667,1
28.08333,1
28.1,1
28.11667,1
28.13333,1
28.15,1
28.16667,1
28.18333,1
28.2,1
28.21667,1
28.23333,1
28.25,1
28.26667,1
28.28333,1
28.3,1
28.31667,1
28.33333,1
28.35,1
28.36667,1
28.38333,1
28.4,1
28.41667,1
28.43333,1
28.45,1
28.46667,1
28.48333,1
28.5,1
28.51667,1
28.53333,1
28.55,1
28.56667,1
28.58333,1
28.6,1
28.61667,1
28.63333,1
28.65,1
28.66667,1
28.68333,1
28.7,1
28.71667,1
28.73333,1
28.75,1
28.78333,1
28.8,1
28.81667,1
28.83333,1
28.85,1
28.86667,1
28.88333,1
28.9,1
28.91667,1
28.93333,1
28.95,1
28.96667,1
28.98333,1
29.0,1
29.01667,1
29.03333,1
29.05,1
29.06667,1
29.08333,1
29.1,1
29.11667,1
29.13333,1
29.15,1
29.16667,1
29.18333,1
29.2,1
29.21667,1
29.23333,1
29.25,1
29.26667,1
29.28333,1
29.3,1
29.31667,1
29.33333,1
29.35,1
29.36667,1
29.4,1
29.41667,1
29.43333,1
29.45,1
29.46667,1
29.48333,1
29.5,1
29.51667,1
29.53333,1
29.55,1
29.56667,1
29.58333,1
29.6,1
29.61667,1
29.63333,1
29.65,1
29.66667,1
29.68333,1
29.7,1
29.71667,1
29.73333,1
29.75,1
29.76667,1
29.78333,1
29.8,1
29.81667,1
29.83333,1
29.85,1
29.86667,1
29.88333,1
29.9,1
29.91667,1
29.93333,1
29.95,1
29.96667,1
29.98333,1
30.0,1
30.01667,1
30.03333,1
30.05,1
30.06667,1
30.08333,1
30.1,1
30.11667,1
30.13333,1
30.15,1
30.16667,1
30.18333,1
30.2,1
30.21667,1
30.23333,1
30.25,1
30.26667,1
30.28333,1
30.3,1
30.31667,1
30.33333,1
30.35,1
30.36667,1
30.38333,1
30.4,1
30.41667,1
30.43333,1
30.45,1
30.46667,1
30.48333,1
30.5,1
30.51667,1
30.53333,1
30.55,1
30.56667,1
30.58333,1
30.6,1
30.61667,1
30.63333,1
30.65,1
30.66667,1
30.68333,1
30.7,1
30.71667,1
30.73333,1
30.75,1
30.76667,1
30.78333,1
30.8,1
30.81667,1
30.83333,1
30.85,1
30.86667,1
30.88333,1
30.9,1
30.91667,1
30.93333,1
30.95,1
30.96667,1
30.98333,1
31.0,1
31.01667,1
31.03333,1
31.05,1
31.06667,1
31.08333,1
31.1,1
31.11667,1
31.13333,1
31.15,1
31.16667,1
31.18333,1
31.2,1
31.21667,1
31.23333,1
31.25,1
31.26667,1
31.28333,1
31.3,1
31.31667,1
31.33333,1
31.35,1
31.36667,1
31.38333,1
31.4,1
31.41667,1
31.43333,1
31.45,1
31.46667,1
31.48333,1
31.5,1
31.51667,1
31.53333,1
31.55,1
31.56667,1
31.58333,1
31.6,1
31.61667,1
31.63333,1
31.65,1
31.66667,1
31.68333,1
31.7,1
31.71667,1
31.73333,1
31.75,1
31.76667,1
31.78333,0
31.8,0
31.81667,0
31.83333,0
31.85,0
31.86667,0
31.88333,0
31.9,0
31.91667,0
31.93333,0
31.95,0
31.96667,0
31.98333,0
32.0,0
32.01667,0
32.03333,0
32.05,0
32.06667,0
32.08333,0
32.1,0
32.11666,0
32.13334,0
32.15,0
32.16667,0
32.18333,0
32.2,0
32.21667,0
32.23333,0
32.25,0
32.26667,0
32.28333,0
32.3,0
32.31667,0
32.33333,0
32.35,0
32.36666,0
32.38334,0
32.4,0
32.41667,0
32.43333,0
32.45,0
32.46667,0
32.48333,0
32.5,0
32.51667,0
32.53333,0
32.55,0
32.56667,0
32.58333,0
32.6,0
32.61666,0
32.63334,0
32.65,0
32.66667,0
32.68333,0
32.7,0
32.71667,0
32.73333,0
32.75,0
32.76667,0
32.78333,0
32.8,0
32.81667,0
32.83333,0
32.85,0
32.86666,0
32.88334,0
32.9,0
32.91667,0
32.93333,0
32.95,0
32.96667,0
32.98333,0
33.0,0
33.01667,0
33.03333,0
33.05,0
33.06667,0
33.08333,0
33.1,0
33.11666,0
33.13334,0
33.15,0
33.16667,0
33.18333,0
33.2,0
33.21667,0
33.23333,0
33.25,0
33.26667,0
33.28333,0
33.3,0
33.31667,0
33.33333,0
33.35,0
33.36666,0
33.38334,0
33.4,0
33.41667,0
33.43333,0
33.45,0
33.46667,0
33.48333,0
33.5,0
33.51667,0
33.53333,0
33.55,0
33.56667,0
33.58333,0
33.6,0
33.61666,0
33.63334,0
33.65,0
33.66667,0
33.68333,0
33.7,0
33.71667,0
33.73333,0
33.75,0
33.76667,0
33.78333,0
33.8,0
33.81667,0
33.83333,0
33.85,0
33.86666,0
33.88334,0
33.9,0
33.91667,0
33.93333,0
33.95,0
33.96667,0
33.98333,0
34.0,0
34.01667,0
34.03333,0
34.05,0
34.06667,0
34.08333,0
34.1,0
34.11666,0
34.13334,0
34.15,0
34.16667,0
34.18333,0
34.2,0
34.21667,0
34.23333,0
34.25,0
34.26667,0
34.28333,0
34.3,0
34.31667,0
34.33333,0
34.35,0
34.36666,0
34.38334,0
34.4,0
34.41667,0
34.43333,0
34.45,0
34.46667,0
34.48333,0
34.5,0
34.51667,0
34.53333,0
34.55,0
34.56667,0
34.58333,0
34.6,0
34.61666,0
34.63334,0
34.65,0
34.66667,0
34.68333,0
34.7,0
34.71667,0
34.73333,0
34.75,0
34.76667,0
34.78333,0
34.8,0
34.81667,0
34.83333,0
34.85,0
34.86666,0
34.88334,0
34.9,0
34.91667,0
34.93333,0
34.95,0
34.96667,0
34.98333,0
35.0,0
